CustomerID,Age,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Contract,Paperless_Billing,Payment_Method,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Monthly_Charges,Total_Charges,Churn
CUST_02815,61,Female,0,Yes,Yes,24,Two year,No,Credit card,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,106.04,2535.17,No
CUST_02816,49,Male,0,Yes,No,22,Month-to-month,Yes,Bank transfer,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,102.35,2197.6,No
CUST_02817,45,Female,0,Yes,No,45,One year,No,Bank transfer,Yes,Yes,DSL,No,Yes,Yes,No,No,No internet service,90.84,4086.82,No
CUST_02818,44,Female,0,No,Yes,8,One year,Yes,Electronic check,Yes,No,Fiber optic,No internet service,No,No,No,No,No,93.61,720.69,Yes
CUST_02819,44,Male,1,No,No,67,One year,No,Electronic check,Yes,No,No,No,No,Yes,No,Yes,No,46.91,3143.45,No
CUST_02820,18,Female,0,Yes,Yes,64,Month-to-month,Yes,Credit card,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,Yes,86.8,5600.74,Yes
CUST_02821,36,Male,1,No,No,47,Two year,No,Mailed check,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,No internet service,84.59,3988.09,No
CUST_02822,50,Female,1,Yes,Yes,21,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,120.0,2502.16,Yes
CUST_02823,39,Female,0,Yes,No,32,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,103.95,3282.07,No
CUST_02824,23,Male,0,Yes,No,45,Month-to-month,Yes,Electronic check,Yes,No,No,No,Yes,No internet service,No,No internet service,Yes,63.84,2737.63,Yes
CUST_02825,39,Female,1,No,Yes,44,Two year,Yes,Credit card,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,108.93,4849.77,Yes
CUST_02826,60,Female,1,Yes,No,41,Month-to-month,Yes,Bank transfer,Yes,Yes,No,No internet service,No,No,Yes,Yes,Yes,76.51,3156.4,No
CUST_02827,54,Male,0,No,Yes,52,Month-to-month,No,Mailed check,Yes,Yes,DSL,No,No internet service,No,No,No,No internet service,82.52,4365.5,Yes
CUST_02828,39,Female,0,No,No,11,Two year,Yes,Credit card,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,Yes,99.19,1064.49,No
CUST_02829,51,Male,0,Yes,Yes,18,Two year,No,Bank transfer,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No,94.16,1576.21,No
CUST_02830,35,Female,0,Yes,No,11,Month-to-month,Yes,Bank transfer,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,112.22,1262.74,Yes
CUST_02831,19,Male,0,No,No,27,Month-to-month,Yes,Mailed check,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,80.36,2114.97,Yes
CUST_02832,28,Female,0,No,No,43,Month-to-month,No,Mailed check,Yes,No,DSL,No internet service,No internet service,No,No,No,No,72.5,3192.03,Yes
CUST_02833,58,Male,0,No,Yes,65,Two year,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,110.74,7142.47,No
CUST_02834,36,Male,0,Yes,No,54,Two year,No,Bank transfer,Yes,No,No,No internet service,Yes,No internet service,No,Yes,No internet service,62.44,3367.29,No
CUST_02835,37,Female,0,No,No,29,Two year,No,Electronic check,No,Yes,Fiber optic,No,Yes,No,No,No internet service,No,90.21,2640.84,No
CUST_02836,36,Female,0,Yes,No,21,One year,No,Credit card,No,Yes,No,Yes,No,Yes,Yes,Yes,No,61.28,1304.68,No
CUST_02837,62,Male,0,No,No,29,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,119.05,3448.3,Yes
CUST_02838,59,Female,1,No,No,9,Month-to-month,Yes,Electronic check,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,87.37,774.43,Yes
CUST_02839,66,Male,0,No,No,61,Month-to-month,No,Credit card,Yes,No,No,Yes,No,Yes,Yes,No internet service,No,52.24,3241.02,No
CUST_02840,38,Female,0,Yes,No,62,Month-to-month,Yes,Mailed check,Yes,Yes,No,No internet service,Yes,No,Yes,No internet service,No,60.89,3762.35,Yes
CUST_02841,43,Female,0,No,Yes,71,Two year,No,Electronic check,Yes,No,DSL,No,No,No internet service,No,No,Yes,84.41,6004.76,No
CUST_02842,21,Male,0,Yes,No,5,Month-to-month,Yes,Credit card,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,103.38,587.61,Yes
CUST_02843,57,Male,0,Yes,No,15,Two year,Yes,Mailed check,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,99.99,1510.8,No
CUST_02844,25,Female,0,Yes,Yes,57,Two year,No,Electronic check,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,90.71,5105.63,No
CUST_02845,42,Female,0,No,No,5,Two year,No,Mailed check,No,No,No,No,Yes,No,Yes,Yes,No,48.98,289.66,No
CUST_02846,26,Female,0,No,No,20,One year,Yes,Bank transfer,Yes,No,No,No,No,No,Yes,Yes,No internet service,67.01,1333.63,Yes
CUST_02847,32,Female,0,Yes,No,4,Month-to-month,Yes,Mailed check,Yes,No,No,Yes,No internet service,Yes,Yes,No,No,54.13,258.56,No
CUST_02848,29,Female,0,No,Yes,56,Month-to-month,No,Credit card,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,93.19,5185.6,Yes
CUST_02849,32,Male,1,Yes,Yes,34,One year,Yes,Electronic check,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,94.02,3172.58,No
CUST_02850,33,Female,0,Yes,No,40,Month-to-month,Yes,Electronic check,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No internet service,94.69,3790.97,Yes
CUST_02851,33,Female,0,Yes,Yes,69,Month-to-month,Yes,Electronic check,Yes,Yes,DSL,No,No,Yes,No,No,Yes,99.42,6831.96,Yes
CUST_02852,50,Male,0,No,No,68,One year,Yes,Electronic check,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,No internet service,77.71,5265.33,No
CUST_02853,26,Male,0,No,No,22,Two year,No,Mailed check,Yes,No,DSL,No,No,No,No,No internet service,Yes,74.23,1705.51,Yes
CUST_02854,42,Male,0,Yes,Yes,14,Two year,No,Credit card,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,117.4,1635.76,Yes
CUST_02855,54,Female,0,No,No,68,Month-to-month,Yes,Electronic check,No,Yes,DSL,Yes,No,Yes,No internet service,No internet service,Yes,82.12,5497.15,No
CUST_02856,33,Male,0,Yes,No,8,Two year,Yes,Electronic check,Yes,No,No,No,Yes,No,Yes,Yes,No,68.94,595.16,Yes
CUST_02857,31,Male,0,No,Yes,67,One year,Yes,Credit card,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,No internet service,94.81,6390.49,Yes
CUST_02858,37,Male,1,Yes,No,46,One year,Yes,Electronic check,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,101.56,4743.93,Yes
CUST_02859,54,Male,0,No,Yes,29,Month-to-month,Yes,Mailed check,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,97.61,2815.63,Yes
CUST_02860,42,Female,0,No,No,12,One year,No,Electronic check,No,Yes,DSL,No internet service,Yes,Yes,No,No,No,73.07,843.69,Yes
CUST_02861,33,Female,0,No,No,52,One year,Yes,Electronic check,Yes,No phone service,No,No internet service,No,No,Yes,Yes,Yes,67.07,3523.32,No
CUST_02862,45,Female,1,Yes,No,58,One year,No,Electronic check,No,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,No,60.03,3488.28,No
CUST_02863,26,Male,1,No,No,2,Month-to-month,No,Electronic check,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,90.27,241.96,Yes
CUST_02864,48,Male,0,Yes,No,1,Two year,No,Mailed check,No,Yes,DSL,No,No,No,No,No internet service,No internet service,62.54,112.13,No
CUST_02865,44,Male,0,No,Yes,55,Two year,Yes,Electronic check,Yes,No,No,No,No,Yes,No internet service,No,Yes,57.65,3182.92,Yes
CUST_02866,36,Male,0,Yes,No,34,Two year,Yes,Electronic check,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,No internet service,64.28,2132.28,No
CUST_02867,29,Male,0,Yes,No,64,Month-to-month,Yes,Mailed check,Yes,No,DSL,Yes,No internet service,No,Yes,Yes,No,84.21,5429.74,No
CUST_02868,29,Male,0,No,No,68,Month-to-month,No,Credit card,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,No,68.3,4678.05,Yes
CUST_02869,46,Female,0,No,No,12,Month-to-month,No,Bank transfer,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,87.77,1087.41,No
CUST_02870,54,Female,0,Yes,No,50,One year,No,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,117.24,5817.55,Yes
CUST_02871,32,Male,1,No,No,21,Two year,Yes,Electronic check,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No internet service,90.65,1934.46,No
CUST_02872,45,Female,1,No,No,10,Month-to-month,Yes,Bank transfer,No,No,DSL,No,No internet service,No,No,No internet service,Yes,66.12,566.71,No
CUST_02873,18,Male,0,No,No,70,Two year,No,Bank transfer,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,88.12,6128.72,Yes
CUST_02874,32,Male,0,Yes,No,14,One year,No,Bank transfer,No,No,DSL,No,No internet service,No,No,No,No internet service,68.77,963.73,No
CUST_02875,39,Female,1,No,No,40,Month-to-month,No,Electronic check,Yes,Yes,No,Yes,No,No,No,No internet service,No,57.8,2336.65,No
CUST_02876,29,Male,0,Yes,No,30,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,104.63,3174.74,Yes
CUST_02877,28,Female,0,Yes,No,14,Month-to-month,Yes,Credit card,Yes,No,DSL,No,Yes,No,No,Yes,No,83.1,1105.7,Yes
CUST_02878,31,Male,0,No,Yes,52,One year,Yes,Credit card,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,103.21,5430.75,No
CUST_02879,43,Male,0,No,No,17,Month-to-month,No,Mailed check,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,98.58,1638.57,Yes
CUST_02880,37,Female,0,No,Yes,62,One year,No,Credit card,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,64.7,3991.39,No
CUST_02881,18,Male,0,Yes,Yes,22,One year,Yes,Electronic check,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,110.73,2420.42,Yes
CUST_02882,18,Male,0,Yes,No,53,Month-to-month,No,Credit card,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,88.36,4606.13,No
CUST_02883,32,Male,0,Yes,No,32,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,119.77,3791.77,Yes
CUST_02884,45,Female,0,Yes,No,55,One year,Yes,Bank transfer,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,120.0,6611.48,No
CUST_02885,18,Male,0,Yes,No,22,Month-to-month,Yes,Bank transfer,Yes,No,No,No internet service,No,Yes,No,Yes,Yes,64.86,1497.79,Yes
CUST_02886,34,Male,1,Yes,No,38,Two year,Yes,Electronic check,Yes,No,DSL,Yes,Yes,No,No,No,Yes,83.0,3174.61,Yes
CUST_02887,33,Male,0,No,Yes,50,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,106.91,5393.95,Yes
CUST_02888,56,Female,0,No,No,66,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,111.27,7287.43,No
CUST_02889,35,Female,0,No,No,45,One year,No,Electronic check,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,107.68,4860.21,No
CUST_02890,44,Female,0,No,No,8,Two year,Yes,Bank transfer,No,No,Fiber optic,No internet service,Yes,No,No internet service,No,No,88.37,713.28,Yes
CUST_02891,41,Female,0,Yes,No,65,Month-to-month,No,Mailed check,Yes,Yes,No,No internet service,No,Yes,No,No,No,52.09,3372.88,No
CUST_02892,18,Female,0,Yes,No,40,Month-to-month,Yes,Electronic check,Yes,Yes,DSL,Yes,No,No,Yes,No,No,89.45,3569.44,No
CUST_02893,49,Male,0,No,No,5,One year,No,Bank transfer,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,103.38,436.05,Yes
CUST_02894,42,Female,0,No,Yes,45,Month-to-month,No,Electronic check,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,100.75,4553.58,No
CUST_02895,46,Female,0,No,No,46,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,115.71,5326.78,Yes
CUST_02896,80,Male,0,Yes,No,36,One year,Yes,Bank transfer,Yes,No,DSL,Yes,No internet service,No,No,No,No,75.03,2698.51,Yes
CUST_02897,18,Female,0,Yes,No,17,One year,Yes,Mailed check,Yes,No,DSL,No,No internet service,No,Yes,No,No internet service,79.11,1390.93,Yes
CUST_02898,60,Male,0,No,No,41,Two year,Yes,Electronic check,Yes,No,DSL,No,No,Yes,No internet service,No,No internet service,69.28,2901.01,Yes
CUST_02899,36,Female,0,No,No,30,Month-to-month,Yes,Electronic check,No,No,No,Yes,No,No internet service,No internet service,Yes,Yes,49.28,1459.63,Yes
CUST_02900,43,Male,0,No,No,52,Month-to-month,Yes,Bank transfer,Yes,No,Fiber optic,Yes,No,No,No,No internet service,Yes,96.97,5172.89,Yes
CUST_02901,39,Male,0,Yes,No,20,One year,No,Electronic check,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No,75.56,1547.95,Yes
CUST_02902,34,Female,0,No,No,36,One year,Yes,Credit card,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,76.58,2672.96,Yes
CUST_02903,33,Female,0,No,Yes,66,One year,Yes,Credit card,Yes,No phone service,DSL,No,No,No,No,Yes,No,82.1,5432.61,No
CUST_02904,43,Male,0,No,Yes,45,Month-to-month,Yes,Electronic check,Yes,No,DSL,No,Yes,No internet service,No,No,No,73.15,3360.29,Yes
CUST_02905,21,Male,0,Yes,Yes,4,Month-to-month,Yes,Credit card,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,113.81,467.5,Yes
CUST_02906,49,Male,0,No,Yes,50,Two year,No,Mailed check,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,97.46,4810.26,No
CUST_02907,35,Male,0,No,No,55,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,120.0,6578.92,Yes
CUST_02908,26,Male,1,No,No,59,Month-to-month,No,Electronic check,Yes,Yes,DSL,No,No,No internet service,Yes,No,No internet service,84.72,4980.14,Yes
CUST_02909,34,Male,0,Yes,Yes,42,Month-to-month,No,Electronic check,Yes,No,DSL,No internet service,No,No,No,No,Yes,78.67,3256.37,Yes
CUST_02910,55,Male,0,No,No,2,Two year,Yes,Credit card,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,103.85,213.38,Yes
CUST_02911,33,Female,0,No,Yes,46,Two year,Yes,Bank transfer,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,112.4,5245.33,Yes
CUST_02912,44,Male,0,Yes,No,2,Month-to-month,Yes,Mailed check,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,No,72.11,82.32,Yes
CUST_02913,31,Female,0,No,Yes,50,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,110.47,5497.97,No
CUST_02914,49,Female,0,Yes,Yes,1,Month-to-month,No,Credit card,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No,89.58,220.35,Yes
CUST_02915,48,Male,0,No,Yes,13,Month-to-month,Yes,Mailed check,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,Yes,92.81,1166.33,Yes
CUST_02916,62,Male,1,No,No,70,Month-to-month,No,Mailed check,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,103.29,7178.54,Yes
CUST_02917,37,Female,0,Yes,No,22,Month-to-month,Yes,Electronic check,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,No,62.99,1392.63,Yes
CUST_02918,48,Male,0,Yes,Yes,17,One year,Yes,Credit card,Yes,No,No,No,No internet service,Yes,No,No internet service,Yes,62.74,991.04,Yes
CUST_02919,41,Male,0,No,No,59,Month-to-month,Yes,Mailed check,No,Yes,No,No,No,No,Yes,No,Yes,53.88,3146.78,Yes
CUST_02920,55,Female,0,No,Yes,70,Two year,No,Electronic check,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,92.33,6507.68,No
CUST_02921,31,Female,0,Yes,No,3,One year,Yes,Mailed check,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,Yes,71.28,95.64,Yes
CUST_02922,48,Female,0,No,No,70,Month-to-month,Yes,Credit card,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,90.95,6335.16,No
CUST_02923,37,Male,1,Yes,Yes,49,Month-to-month,No,Mailed check,No,Yes,No,No,No,Yes,No,Yes,Yes,58.22,2722.52,Yes
CUST_02924,39,Male,0,Yes,No,50,Two year,No,Bank transfer,Yes,No,No,No,Yes,Yes,No,No,No,52.61,2694.09,No
CUST_02925,41,Female,0,Yes,No,35,Two year,No,Electronic check,Yes,No,No,No internet service,No,No,No,Yes,Yes,62.96,2166.12,Yes
CUST_02926,43,Male,0,No,No,23,Month-to-month,Yes,Bank transfer,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No,92.98,2134.8,Yes
CUST_02927,38,Female,0,Yes,No,72,Month-to-month,No,Bank transfer,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,104.83,7522.43,Yes
CUST_02928,42,Male,0,No,No,7,Two year,No,Bank transfer,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,96.06,611.5,Yes
CUST_02929,58,Female,0,No,No,50,Month-to-month,No,Bank transfer,Yes,No phone service,DSL,No,No internet service,No,No,Yes,No,85.07,4276.97,No
CUST_02930,51,Male,0,Yes,No,10,Month-to-month,No,Electronic check,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,63.0,613.35,No
CUST_02931,50,Female,0,No,No,55,Two year,No,Credit card,Yes,No,No,Yes,No,No,No,No,No,45.93,2540.81,Yes
CUST_02932,34,Male,0,Yes,No,19,Two year,Yes,Bank transfer,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,No internet service,67.52,1313.72,No
CUST_02933,29,Male,0,No,No,23,One year,Yes,Mailed check,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,105.93,2455.67,Yes
CUST_02934,51,Female,0,No,No,64,Month-to-month,Yes,Electronic check,Yes,Yes,DSL,No,No,No,No,No,No,86.07,5514.91,Yes
CUST_02935,50,Male,0,No,No,33,Month-to-month,No,Credit card,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,109.12,3589.02,Yes
CUST_02936,57,Male,0,No,No,66,One year,No,Mailed check,No,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,105.43,6886.14,No
CUST_02937,32,Female,0,No,No,9,One year,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,93.32,860.3,Yes
CUST_02938,37,Male,0,No,No,29,Month-to-month,Yes,Credit card,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,105.28,3040.94,Yes
CUST_02939,20,Male,1,No,Yes,18,Two year,No,Electronic check,Yes,No,DSL,No internet service,No,No internet service,No,No,Yes,86.79,1632.13,No
CUST_02940,35,Male,0,Yes,No,71,Month-to-month,No,Mailed check,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,94.42,6758.38,Yes
CUST_02941,51,Female,0,No,No,29,Month-to-month,Yes,Bank transfer,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,100.13,2968.73,No
CUST_02942,34,Female,0,No,No,61,Month-to-month,Yes,Credit card,No,No,Fiber optic,No internet service,Yes,No,No,No,Yes,88.54,5424.03,Yes
CUST_02943,47,Female,1,Yes,Yes,5,One year,Yes,Electronic check,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,94.78,529.28,Yes
CUST_02944,37,Female,0,Yes,Yes,69,One year,No,Bank transfer,Yes,No,DSL,No internet service,No,No,Yes,No,No internet service,66.24,4571.98,No
CUST_02945,43,Female,0,Yes,No,56,One year,No,Mailed check,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,107.0,6096.21,No
CUST_02946,26,Male,0,Yes,No,52,Month-to-month,No,Electronic check,No,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No,92.41,4712.63,Yes
CUST_02947,41,Male,0,Yes,No,15,Two year,Yes,Credit card,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No internet service,57.83,919.78,No
CUST_02948,18,Female,0,Yes,No,20,Month-to-month,No,Credit card,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No internet service,84.75,1650.84,No
CUST_02949,37,Male,0,Yes,No,16,Month-to-month,Yes,Credit card,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No,102.57,1632.0,Yes
CUST_02950,20,Male,1,No,No,25,One year,Yes,Credit card,Yes,No,No,No internet service,No internet service,No,No,No internet service,Yes,53.51,1315.69,No
CUST_02951,54,Male,1,Yes,No,57,Month-to-month,Yes,Bank transfer,Yes,No,DSL,Yes,Yes,No,Yes,No,No,86.32,4862.1,Yes
CUST_02952,49,Male,0,No,No,21,Month-to-month,No,Mailed check,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,110.28,2272.99,Yes
CUST_02953,45,Female,0,No,No,5,Month-to-month,No,Mailed check,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,113.33,486.15,Yes
CUST_02954,58,Female,0,No,No,9,Month-to-month,Yes,Bank transfer,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,101.18,843.74,No
CUST_02955,28,Male,0,No,No,11,Month-to-month,No,Bank transfer,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,103.69,1004.21,Yes
CUST_02956,60,Male,0,Yes,Yes,65,Month-to-month,Yes,Bank transfer,No,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,69.49,4493.08,No
CUST_02957,51,Female,1,No,Yes,63,Month-to-month,No,Bank transfer,Yes,No phone service,DSL,No internet service,No,No,No internet service,No internet service,Yes,74.21,4621.94,Yes
CUST_02958,37,Male,0,No,No,26,Month-to-month,No,Bank transfer,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,111.78,2861.7,No
CUST_02959,53,Male,0,Yes,No,19,One year,No,Credit card,Yes,No,DSL,No,Yes,No,No internet service,No,No internet service,91.31,1815.45,Yes
CUST_02960,26,Male,1,Yes,No,16,Month-to-month,No,Credit card,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,120.0,1876.96,Yes
CUST_02961,30,Female,0,Yes,Yes,56,One year,Yes,Electronic check,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,113.28,6249.27,Yes
CUST_02962,32,Female,0,Yes,No,68,One year,No,Mailed check,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,95.74,6623.56,No
CUST_02963,33,Male,0,Yes,No,30,Two year,Yes,Bank transfer,Yes,No,No,Yes,No,No internet service,No,No,No,50.03,1569.31,No
CUST_02964,27,Male,0,No,No,7,Two year,No,Electronic check,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,114.12,851.99,No
CUST_02965,54,Male,0,No,No,12,Month-to-month,Yes,Credit card,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,86.98,1025.6,Yes
CUST_02966,36,Male,0,No,No,24,Month-to-month,Yes,Electronic check,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,Yes,87.94,2040.74,Yes
